card-id,cardRarity,cardUrl,discordCachedUrl,GroupMember,GroupName,Theme,version
IVLZHYA,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/IVE/IVLZHYA.png,https://media.discordapp.net/attachments/1275225745370775674/1275827942517112964/card-image.jpg?ex=66c74edd&is=66c5fd5d&hm=b9fbace295d6e7c72abb172c4529cc2052f9719740f3716d51a30694af770f92&,Liz,IVE,HEYA,1
OPSMMBN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ONE+PACT/OPSMMBN.png,https://media.discordapp.net/attachments/1255320259070791690/1275796864624754720/card-image.jpg?ex=66c731eb&is=66c5e06b&hm=0a8c2da05e10bb744a44fa287b75c59ec6823544b9f7c86dad93e3a5dd667105&,Seongmin,ONE PACT,Must Be Nice,1
LZSJOBL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/LOVELYZ/LZSJUNF.png,https://media.discordapp.net/attachments/1275225745370775674/1275774540106174506/card-image.jpg?ex=66c71d21&is=66c5cba1&hm=7ddb164cc33478d6d9acacd3071f864d3c136b214c62cfe7195dc04c46957a5b&,Sujeong,Lovelyz,Obliviate,1
NMBAPOC,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/NMIXX/NMBAPOC.png,https://media.discordapp.net/attachments/1255320220449374228/1275650669952630784/card-image.jpg?ex=66c6a9c4&is=66c55844&hm=bd6e2a68791f901ee98e331753cf9203a3c379c4584c18b6f6cde2ad3873f07e&,Bae,NMIXX,Party O'Clock,1
PKCINDY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/PURPLE+KISS/PKCINDY.png,https://media.discordapp.net/attachments/1255320259070791690/1275740130065514526/card-image.jpg?ex=66c6fd15&is=66c5ab95&hm=d429a95015bfd161e1f5e07b2d163f82bf95739ef6e8bf57d5b7ac6a5582f99f&,Chaein,PURPLE KISS,Nerdy,1
MXJHAGR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/MONSTA+X/MXJHAGR.png,https://media.discordapp.net/attachments/1275225745370775674/1275647813447061584/card-image.jpg?ex=66c6a71b&is=66c5559b&hm=52a6edee6015eeda485549d57d305991f50a8e70838bdcd9fe0446fb6c25cac7&,Joohoney,MONSTA X,Alligator,1
BPJNSTD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BLACKPINK/BPJNSTD.png,https://media.discordapp.net/attachments/1255320233795911730/1275817221259661312/card-image.jpg?ex=66c744e1&is=66c5f361&hm=7cf50b10eb3c79f5d643c174c26a245ee6bf63493961226cabce988b349e0e39&,Jennie,BLACKPINK,Shut Down,1
W1WJENG,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Wanna+One/W1WJENG.png,https://media.discordapp.net/attachments/1275225745370775674/1275613684143493212/card-image.jpg?ex=66c68752&is=66c535d2&hm=017fa2f8ff2af6c44fab66cf63d59ca154986f69b8b0ca7d19acc4f97f3a29f2&,Woojin,Wanna One,Energetic,1
EPYWHTL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/EPEX/EPYWHTL.png,https://media.discordapp.net/attachments/1275220609869021195/1275766348710019082/card-image.jpg?ex=66c71580&is=66c5c400&hm=cf5bde55e7009daaf334cf81de8bfcb1b654ef175b48b93f8d77c72a097febde&,Yewang,EPEX,Hymn to Love,1
DRDYFRP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/DRIPPIN/DRDYFRP.png,https://media.discordapp.net/attachments/1255320259070791690/1275719331031814174/card-image.jpg?ex=66c6e9b6&is=66c59836&hm=cb140943e1c4c36ffd257cab4a14fc40fb6d9087e84195b934bfa3f14a2433d1&,Dongyun,DRIPPIN,Free Pass,1
ONMKSKH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ONF/ONMKSKH.png,https://media.discordapp.net/attachments/1255320233795911730/1275808788510806078/card-image.jpg?ex=66c73d06&is=66c5eb86&hm=274a92c62924512674752c055b754e1d7c60aae5bb235c923db01238969e19e5&,Minkyun,ONF,Sukhumvit Swimming,1
JOTKVNS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/JO1/JOTKVNS.png,https://media.discordapp.net/attachments/1275225745370775674/1275789670130651207/card-image.jpg?ex=66c72b38&is=66c5d9b8&hm=a2ba0ecee59f442219dca4106b5ff7d075ea79f7f338aaf3ad9633a98ed66f5e&,Takumi,JO1,Venus,1
NURKHRS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/NiziU/NURKHRS.png,https://media.discordapp.net/attachments/1255320259070791690/1275830020350283876/card-image.jpg?ex=66c750cc&is=66c5ff4c&hm=8c143fd3f2894f55f2016abc525dbdaa76e7c83a427189215bd3b5c58777100e&,Riku,NiziU,HEARTRIS,1
SFCHTDR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SF9/SFCHTDR.png,https://media.discordapp.net/attachments/1275225745370775674/1275748221658071040/card-image.jpg?ex=66c7049e&is=66c5b31e&hm=96280b6202614fb1383dd9d55968dee14f8316d0796e713868d8b5f10b11c35f&,Chani,SF9,Tear Drop,1
SKBCMNC,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Stray+Kids/SKBCMNC.png,https://media.discordapp.net/attachments/1275225745370775674/1275806292211925055/card-image.jpg?ex=66c73ab3&is=66c5e933&hm=7db727bf2dcfbe4a70ae71fb858e1f33467e0bfdf662dd6ad2c64d1fb65a3876&,Bang Chan,Stray Kids,MANIAC,1
ILMKMGN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ILLIT/ILMKMGN.png,https://media.discordapp.net/attachments/1275225745370775674/1275782356032290890/card-image.jpg?ex=66c72468&is=66c5d2e8&hm=0aa1b3168d02c3a2c0096ab4154249e8078cb5b938336683057c879debed43bf&,Moka,ILLIT,Magnetic,1
WMLUDZL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Weki+Meki/WMLUDZL.png,https://media.discordapp.net/attachments/1275225745370775674/1275803089940779008/card-image.jpg?ex=66c737b7&is=66c5e637&hm=bfd33d2af82292c50cfa99acd1dac74d46ec253e378eda2d480dcc7bc29605e1&,Lua,Weki Meki,DAZZLE DAZZLE,1
BNTSEWF,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BOYNEXTDOOR/BNTSEWF.png,https://media.discordapp.net/attachments/1275225745370775674/1275724122420150353/card-image.jpg?ex=66c6ee2c&is=66c59cac&hm=a505971b421e404afee6f1ada89c8276f8bd69f5f5412412f797ed2211ff4df4&,Taesan,BOYNEXTDOOR,"""Earth, Wind & Fire""",1
AZHJESN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ATEEZ/AZHJESN.png,https://media.discordapp.net/attachments/1275225745370775674/1275827446138015887/card-image.jpg?ex=66c74e66&is=66c5fce6&hm=9cf024a18322d971e162880724dc566ff1c6211998b2678ce9d5a105fb1c5906&,Hongjoong,ATEEZ,Eternal Sunshine,1
PHJIKII,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/P1Harmony/PHJIKII.png,https://media.discordapp.net/attachments/1275225745370775674/1275816543497752606/card-image.jpg?ex=66c7443f&is=66c5f2bf&hm=0160abdd198d8a3e654d6a6a935474cb227ba50d78b40c8acaad69f10c475ac2&,Jiung,P1Harmony,Killin' It,1
WVXJPHT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WayV/WVXJPHT.png,https://media.discordapp.net/attachments/1256390965095039120/1275817655491760270/card-image.jpg?ex=66c74548&is=66c5f3c8&hm=9e7d9d04c32ce5a90ee3f66d5051c71acdd3f649846e34830a932f41e344dc2c&,Xiaojun,Wayv,Phantom,1
AOSHBGL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/AOA/AOSHBGL.png,https://media.discordapp.net/attachments/1275225745370775674/1275650437223022592/card-image.jpg?ex=66c6a98c&is=66c5580c&hm=76eb8803f71ded3d9dcd2fbc5d3ebd45e7b0d42bca226b4136933bdc28efb6b1&,Seolhyun,AOA,Bingle Bangle,1
CVALLOD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/CRAVITY/CVALCLV.png,https://media.discordapp.net/attachments/1255320259070791690/1275828524254757049/card-image.jpg?ex=66c74f67&is=66c5fde7&hm=c33da60a9c351f598b5290da3e0a4967d08349d6d5d45706ed6487eb6110d685&,Allen,CRAVITY,Love Or Die,1
SOJSDDB,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOJSDDB.png,https://media.discordapp.net/attachments/1275225745370775674/1275812462771306616/card-image.jpg?ex=66c74072&is=66c5eef2&hm=a9600822375700a9385a98d9ac954415180ad9f73535b47813db97d303db1df5&,JEON SOMI,Soloist,DUMB DUMB,1
WIDYTBD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WEi/WIDYTBD.png,https://media.discordapp.net/attachments/1275225745370775674/1275814074361577532/card-image.jpg?ex=66c741f2&is=66c5f072&hm=53c7d87a67e7ac875853e0df25ef25fef46c2704ecbeec9bc3bcb006a9d5f0ef&,Daehyeon,WEi,Too Bad,1
AODSOJM,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODSOJM.png,https://media.discordapp.net/attachments/1275225745370775674/1275577390327922728/card-image.jpg?ex=66c66584&is=66c51404&hm=45ebe1a515b9bbd36aa078402a5be5f2062774d016dba5b78a4527a5c2db00c6&,JAMIE,Soloist,Angel or Devil?,1
DCYHBCS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Dreamcatcher/DCYHBCS.png,https://media.discordapp.net/attachments/1275220609869021195/1275793946387157003/card-image.jpg?ex=66c72f33&is=66c5ddb3&hm=e0001e22d05d8e979afc1b64c47f0a0ca9bdb69f5107595cb7224425b259023a&,Yoohyeon,Dreamcatcher,BEcause,1
WJESBBU,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WJSN/WJESBBU.png,https://media.discordapp.net/attachments/1275220609869021195/1275789958568738906/card-image.jpg?ex=66c72b7d&is=66c5d9fd&hm=e347857e16d559d09af46b2bdad0ef90e5f2b47c7ba475975467f0dafe969688&,Eunseo,WJSN,Boogie Up,1
EVHBBDL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/EVNNE/EVHBBDL.png,https://media.discordapp.net/attachments/1275225745370775674/1275804853318193182/card-image.jpg?ex=66c7395c&is=66c5e7dc&hm=5b37ba2b3f7952294264f82762b9bd3d42280cd28f76dee57f03fd8e000fccee&,Hanbin,EVNNE,Badder Love,1
EGYRPRT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/EVERGLOW/EGYRPRT.png,https://media.discordapp.net/attachments/1255320246017851493/1275760941006454784/card-image.jpg?ex=66c71076&is=66c5bef6&hm=3aabf93730f7fa7e0a1db2028c43071c7981e16869b8045f1daf3f76cb51cce0&,Yiren,EVERGLOW,Pirate,1
TXTHCKI,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TXT/TXTHCKI.png,https://media.discordapp.net/attachments/1275225745370775674/1275661040993964097/card-image.jpg?ex=66c6b36c&is=66c561ec&hm=4f73f45691b5f0167b932d67110f92fd4830ebababf7348f81079a8e3b42c61a&,Taehyun,TXT,CHIKAI,1
OMARDDD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/OH+MY+GIRL/OMARDDD.png,https://media.discordapp.net/attachments/1275225745370775674/1275826580790312960/card-image.jpg?ex=66c74d98&is=66c5fc18&hm=82699d44ffab55a179cc2a81459b629eaf8a5d1b4358d1532a42599d83248c16&,Arin,OH MY GIRL,Dun Dun Dance,1
IZCWPOR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/IZ*ONE/IZCWPOR.png,https://media.discordapp.net/attachments/1255320233795911730/1275759689170423859/card-image.jpg?ex=66c70f4c&is=66c5bdcc&hm=c03cc8bed8e1e5783e13ba71b3dc0ca075ffd0505e46dabbf77db7d834ca5284&,Chaewon,IZ*ONE,PANORAMA,1
H1SOSUL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/H1-KEY/H1SOSUL.png,https://media.discordapp.net/attachments/1255320233795911730/1275786355070472192/card-image.jpg?ex=66c72822&is=66c5d6a2&hm=4bece7e437925f784fb6af903f8f4dc2ba22542c4e3297445623b8a9206c3591&,Seoi,H1-KEY,SEOUL (Such a Beautiful City),1
G7JBNTM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/GOT7/G7JBNTM.png,https://media.discordapp.net/attachments/1255320220449374228/1275831080942960670/card-image.jpg?ex=66c751c9&is=66c60049&hm=f325dd78038c234062c1e09011441b65ef12fa0fcb4449e1b22bf8a1deef035f&,Jay B,GOT7,NOT BY THE MOON,1
W1SGENG,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Wanna+One/W1SGENG.png,https://media.discordapp.net/attachments/1255320233795911730/1275725080298651708/card-image.jpg?ex=66c6ef10&is=66c59d90&hm=91131f8fe408f22067a0355a41f117887920d6702f97265b7c25448b4c8b7345&,Sungwoon,Wanna One,Energetic,1
AOCMBGL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/AOA/AOCMBGL.png,https://media.discordapp.net/attachments/1275225745370775674/1275802227067453585/card-image.jpg?ex=66c736ea&is=66c5e56a&hm=3bdd1b3dd31b8069fcaa386f2d54794ffd6629a654658801ae8d8f6fd0fdfe94&,Chanmi,AOA,Bingle Bangle,1
JOSYVNS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/JO1/JOSYVNS.png,https://media.discordapp.net/attachments/1275225745370775674/1275826119299567707/card-image.jpg?ex=66c74d2a&is=66c5fbaa&hm=7f6ccad1f4ee83ffc7fb13a7973a1cc2b2a54cd894a4dd8d19e15d2e25c3c2f9&,Syoya,JO1,Venus,1
WJYRBBU,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WJSN/WJYRBBU.png,https://media.discordapp.net/attachments/1255320233795911730/1275822556666138624/card-image.jpg?ex=66c749d9&is=66c5f859&hm=c62d5151d33e6d0bc89b51cf20c1139d8a020de70fb11d295f49f831040e86f1&,Yeoreum,WJSN,Boogie Up,1
KPXTSTS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Kep1er/KPXTSTS.png,https://media.discordapp.net/attachments/1275225745370775674/1275819074416541696/card-image.jpg?ex=66c7469a&is=66c5f51a&hm=a4b45701a6e415c2d6d3f370a33c2383b42dd9d769a1b2310420d4d1adef0626&,Xiaoting,Kep1er,Shooting Star,1
CBYJPOW,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Cherry+Bullet/CBYJPOW.png,https://media.discordapp.net/attachments/1275225745370775674/1275636343845683330/card-image.jpg?ex=66c69c6c&is=66c54aec&hm=58bd4a162b2ed50b50e4f0f88d625e2727bbc495c4a3d661b941c113cee114e8&,Yuju,Cherry Bullet,P.O.W! (Play On the World),1
KLNTMDT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/KISS+OF+LIFE/KLNTMDT.png,https://media.discordapp.net/attachments/1275225745370775674/1275819619709485087/card-image.jpg?ex=66c7471c&is=66c5f59c&hm=15e559723b5307fc90e10bfed435baa56f67c5771fddb140c28bc4ed864d9feb&,Natty,KISS OF LIFE,Midas Touch,1
PKIRNDY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/PURPLE+KISS/PKIRNDY.png,https://media.discordapp.net/attachments/1275225745370775674/1275764948009746494/card-image.jpg?ex=66c71432&is=66c5c2b2&hm=bd719e1e443e7d1cb54c318e036ced60198cdcb788ec6aa261ae6cddb44e132e&,Ireh,PURPLE KISS,Nerdy,1
BMRRSSH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BABYMONSTER/BMRRSSH.png,https://media.discordapp.net/attachments/1255320246017851493/1275643367489011783/card-image.jpg?ex=66c6a2f7&is=66c55177&hm=c419a310f12487de77030b14a575ca650da2bde3bf23088fad9f6ff15e76c3b8&,Rora,BABYMONSTER,SHEESH,1
WESOVRM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Weeekly/WESOVRM.png,https://media.discordapp.net/attachments/1275225745370775674/1275621578050113587/card-image.jpg?ex=66c68eac&is=66c53d2c&hm=fff859abdf4c1287e71af2b32a6b76a7fcd0cbe00e26df1b6e688723efbc02c9&,Soeun,Weeekly,VROOM VROOM,1
LOHSFLP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/LOONA/LOHSFLP.png,https://media.discordapp.net/attachments/1275225745370775674/1275822330584633395/card-image.jpg?ex=66c749a3&is=66c5f823&hm=166c629551271c7abc1ad335eb553f0202beb94bf3238a88877b628460d41298&,Haseul,LOONA,Flip That,1
2PTCMIT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/2PM/2PTCMIT.png,https://media.discordapp.net/attachments/1255320246017851493/1275743952297005202/card-image.jpg?ex=66c700a4&is=66c5af24&hm=e7361806054e1d380b0595c86e6d92c0ca2a9fd881ff744c22a7746a074963d8&,Taecyeon,2PM,Make It,1
TSSHGSC,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/tripleS/TSSHGSC.png,https://media.discordapp.net/attachments/1255320233795911730/1275806364144238672/card-image.jpg?ex=66c73ac4&is=66c5e944&hm=9520c2279c0173522e57bd11139376a7868ff03336e819a56ded4486e7a26822&,Sohyun,tripleS,Girls' Capitalism,1
BAJUHNM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/B.A.P/BAJUHNM.png,https://media.discordapp.net/attachments/1255320246017851493/1275830521171279913/card-image.jpg?ex=66c75144&is=66c5ffc4&hm=502481eb21cc5b1f472c17b62585f6a9f42a0a48633965c8df853d275f8a09b4&,Jongup,B.A.P,HONEYMOON,1
BLSUGMJ,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Billlie/BLSUGMJ.png,https://media.discordapp.net/attachments/1275220609869021195/1275828553082077194/card-image.jpg?ex=66c74f6e&is=66c5fdee&hm=4733c9151d9cd938083b676cc8d07e7b840edc2bcacc31bf5de50bd2b864d1f7&,Suhyeon,Billlie,GingaMingaYo (the strange world) -Japanese ver.-,1
NWSIWSH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/NCT+WISH/NWSIWSH.png,https://media.discordapp.net/attachments/1255320259070791690/1275824569248251934/card-image.jpg?ex=66c74bb8&is=66c5fa38&hm=c68de2a9848013d2ccee27bf411a61aec6fb15d2797adecc6d3ff32f3cac950b&,Sion,NCT WISH,WISH,1
AODTWMM,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODTWMM.png,https://media.discordapp.net/attachments/1275225745370775674/1275616293730385971/card-image.jpg?ex=66c689c0&is=66c53840&hm=50d814d2a4023754d1b36b9d794e069c540d7fefecdb66504f51ea744d2f51ba&,Momo,TWICE,Angel or Devil?,1
WBESESY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WJSN+THE+BLACK/TBESESY.png,https://media.discordapp.net/attachments/1255531443636011040/1275817281582010429/card-image.jpg?ex=66c744ef&is=66c5f36f&hm=c8e00bf92ef5689446b54d24c77b0be0dce5f5d7fc17a2dd6d48a21823dde0ee&,Eunseo,WJSN THE BLACK,Easy,1
GISHQCD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/(G)I-DLE/GISHQCD.png,https://media.discordapp.net/attachments/1275220609869021195/1275829828154560606/card-image.jpg?ex=66c7509e&is=66c5ff1e&hm=6d330062b73a15bcc1c2b3a94a00f341327736147d6b41aafa68e494cfca8030&,Shuhua,(G)I-DLE,Queencard,1
AODSOBOA,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODSOBA.png,https://media.discordapp.net/attachments/1255531443636011040/1274374094800027708/card-image.jpg?ex=66c204dc&is=66c0b35c&hm=9a6e9327814baac1bd6971970f75a31e0cf60e533c68484c4a90867d02f1e3f0&,BoA,Soloist,Angel or Devil?,1
BPRSSTD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BLACKPINK/BPRSSTD.png,https://media.discordapp.net/attachments/1255531443636011040/1275808289157943396/card-image.jpg?ex=66c73c8f&is=66c5eb0f&hm=c762114dd2c6641426e0e611f01a1993b69957287746464ec325b0b7bb1dce6f&,Rosé,BLACKPINK,Shut Down,1
PXSAKRM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/PIXY/PXSACSK.png,https://media.discordapp.net/attachments/1255320220449374228/1275801592817516657/card-image.jpg?ex=66c73652&is=66c5e4d2&hm=08639ccaa5d7dba4f0428feec81a44b43b0b8d73f06af60c9e1b517d7cbad810&,Sua,PIXY,KARMA,1
F9SYFUN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/fromis_9/F9SYFUN.png,https://media.discordapp.net/attachments/1272269842371842170/1275826821731975229/card-image.jpg?ex=66c74dd2&is=66c5fc52&hm=da76bd91efd8895ea5cf6d7789a815a92b1dbe54e747e30e5291260ebce870c6&,Seoyeon,fromis_9,FUN!,1
F9JHFUN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/fromis_9/F9JHFUN.png,https://media.discordapp.net/attachments/1255320246017851493/1275832935974703257/card-image.jpg?ex=66c75383&is=66c60203&hm=30f4f86d02bbd3582052fd23445bdbc290024ffdc34d8f31b1628d5c944d8d59&,Jiheon,fromis_9,FUN!,1
ZBGWFTP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ZEROBASEONE/ZBGWFTP.png,https://media.discordapp.net/attachments/1275220609869021195/1275657595356577833/card-image.jpg?ex=66c6b037&is=66c55eb7&hm=c669faecfc0f8f8bc8a06100601a81989f520d393854fd28b612ac4d4d3e9f62&,Gunwook,ZEROBASEONE,Feel the POP,1
ONETSKH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ONF/ONETSKH.png,https://media.discordapp.net/attachments/1275225745370775674/1275749773269532673/card-image.jpg?ex=66c70610&is=66c5b490&hm=ae3c10d3bf5b5f5a33756e6a2a4010825520f93b122ec265c229ffd1216fbd9d&,E-Tion,ONF,Sukhumvit Swimming,1
IKBBDIV,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/iKON/IKBBDIV.png,https://media.discordapp.net/attachments/1275225745370775674/1275721471402053683/card-image.jpg?ex=66c6ebb4&is=66c59a34&hm=48882d25fb112ae5df4aff7be50b2c1470f719d6da6179eea9305e3b3612a11e&,Bobby,iKON,Dive,1
2PJKMIT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/2PM/2PJKMIT.png,https://media.discordapp.net/attachments/1255320233795911730/1275706219193041006/card-image.jpg?ex=66c6dd80&is=66c58c00&hm=8f32a7af8e9bec1ae87ffd20a26b6272a63726cee0bcbd93ca33c6abb920fc0b&,Jun.K,2PM,Make It,1
SOWSFCE,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOWSFCE.png,https://media.discordapp.net/attachments/1275225745370775674/1275749597028941884/card-image.jpg?ex=66c705e6&is=66c5b466&hm=9ef35c889ce873fa4c1589b73a416e9fb1caffd8b2d64380bfcf98cc034e7e53&,WOOSUNG,Soloist,FACE,2
ITRJRGO,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ITZY/ITRJRGO.png,https://media.discordapp.net/attachments/1275225745370775674/1275777162259202139/card-image.jpg?ex=66c71f92&is=66c5ce12&hm=44513046dd939666f1f1a01f64f19e4d2f4af8949c7a2c8cf453786135823abf&,Ryujin,ITZY,Ringo,1
D6SJWTS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/DAY6/D6SJWTS.png,https://media.discordapp.net/attachments/1255320246017851493/1275799163845607466/card-image.jpg?ex=66c7340f&is=66c5e28f&hm=c916a2206dd9e0a87feb7fae7242c524bfc407bcceefdbc4715ae0d58b6e41f2&,Sungjin,DAY6,Welcome to the Show,1
RPYKCQT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Rocket+Punch/RPYKCQT.png,https://media.discordapp.net/attachments/1275225745370775674/1275656159453253716/card-image.jpg?ex=66c6aee0&is=66c55d60&hm=c9f2be65a5d12471f8f59dff31a8447c3a0d7e14220f06fd0687f6f8cfe09269&,Yunkyoung,Rocket Punch,CHIQUITA,1
VZEULOV,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/VIVIZ/VZEULOV.png,https://media.discordapp.net/attachments/1255320246017851493/1275808085650444352/card-image.jpg?ex=66c73c5e&is=66c5eade&hm=cc1ec65ee3773454bac14fd7e3093966f2971a897bf279d501e151e86bc54713&,Eunha,VIVIZ,LOVEADE,1
STHLTMB,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SISTAR/STHLTMB.png,https://media.discordapp.net/attachments/1255320246017851493/1275713951648186450/card-image.jpg?ex=66c6e4b3&is=66c59333&hm=1481a5c5449ec236fd261f2a60754420645f5783956cfb5180a5dd7f17e1016b&,Hyolyn,SISTAR,Touch my body,1
GCDHDDR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Golden+Child/GCDHDDR.png,https://media.discordapp.net/attachments/1275220609869021195/1275711546651050036/card-image.jpg?ex=66c6e276&is=66c590f6&hm=06ee0994a6582491c91f982107fb4d12b6309e6442418d32edcb73dedf8e5aac&,Donghyun,Golden Child,DDARA,1
KPYSSTS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Kep1er/KPYSSTS.png,https://media.discordapp.net/attachments/1272269915432161493/1275780266295824424/card-image.jpg?ex=66c72276&is=66c5d0f6&hm=cbeb184248a787b193611b7383176e2c9579a071a1ced96cb2983a338def7181&,Yeseo,Kep1er,Shooting Star,1
jungmo,4,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/customs/jungmo.png,https://media.discordapp.net/attachments/1275220609869021195/1275274595695591567/card-image.jpg?ex=66c54b85&is=66c3fa05&hm=f3b66691ed3519529549c6a20a3af0aa351cf49c9463f98d783d67eaab48bfd9&,Jungmo,CRAVITY,Cherry Blossom,1
